年,性別,年齢,旧,新,確率
2025-30,2,11,15,31,0
2025-30,2,11,17,31,0
2025-30,2,11,21,31,0.0354
2025-30,2,11,24,31,0
2025-30,2,11,26,31,0.012
2025-30,2,11,27,31,0
2025-30,2,11,31,31,0.8857
2025-30,2,11,34,31,0.2601
2025-30,2,11,35,31,0.0929
2025-30,2,11,37,31,0
2025-30,2,11,99,31,0
2025-30,2,12,11,31,0.0001
2025-30,2,12,15,31,0
2025-30,2,12,17,31,0
2025-30,2,12,21,31,0.0434
2025-30,2,12,24,31,0
2025-30,2,12,26,31,0.0158
2025-30,2,12,27,31,0
2025-30,2,12,31,31,0.8812
2025-30,2,12,34,31,0.3088
2025-30,2,12,35,31,0.1888
2025-30,2,12,37,31,0
2025-30,2,12,99,31,0
2025-30,2,13,11,31,0.0001
2025-30,2,13,15,31,0
2025-30,2,13,17,31,0
2025-30,2,13,21,31,0.0594
2025-30,2,13,24,31,0
2025-30,2,13,26,31,0.0356
2025-30,2,13,27,31,0
2025-30,2,13,31,31,0.8535
2025-30,2,13,34,31,0.2585
2025-30,2,13,35,31,0.0879
2025-30,2,13,37,31,0
2025-30,2,13,99,31,0
2025-30,2,9,11,34,0
2025-30,2,9,15,34,0
2025-30,2,9,17,34,0
2025-30,2,9,21,34,0
2025-30,2,9,24,34,0.0658
2025-30,2,9,26,34,0.0209
2025-30,2,9,27,34,0
2025-30,2,9,31,34,0.1375
2025-30,2,9,34,34,0.7876
2025-30,2,9,35,34,0.0825
2025-30,2,9,37,34,0
2025-30,2,9,99,34,0
2025-30,2,10,11,34,0
2025-30,2,10,15,34,0
2025-30,2,10,17,34,0
2025-30,2,10,21,34,0
2025-30,2,10,24,34,0.0393
2025-30,2,10,26,34,0.0199
2025-30,2,10,27,34,0
2025-30,2,10,31,34,0
2025-30,2,10,34,34,0.739
2025-30,2,10,35,34,0.09
2025-30,2,10,37,34,0
2025-30,2,10,99,34,0
2025-30,2,11,11,34,0
2025-30,2,11,15,34,0
2025-30,2,11,17,34,0
2025-30,2,11,21,34,0
2025-30,2,11,24,34,0.0354
2025-30,2,11,26,34,0.0218
2025-30,2,11,27,34,0
2025-30,2,11,31,34,0.003
2025-30,2,11,34,34,0.6318
2025-30,2,11,35,34,0.1858
2025-30,2,11,37,34,0
2025-30,2,11,99,34,0
2025-30,2,12,11,34,0
2025-30,2,12,15,34,0
2025-30,2,12,17,34,0
2025-30,2,12,21,34,0
2025-30,2,12,24,34,0.0434
2025-30,2,12,26,34,0.0256
2025-30,2,12,27,34,0
2025-30,2,12,31,34,0.0419
2025-30,2,12,34,34,0.6043
2025-30,2,12,35,34,0.0944
2025-30,2,12,37,34,0
2025-30,2,12,99,34,0
2025-30,2,13,11,34,0
2025-30,2,13,15,34,0
2025-30,2,13,17,34,0
2025-30,2,13,21,34,0
2025-30,2,13,24,34,0.0594
2025-30,2,13,26,34,0.0221
2025-30,2,13,27,34,0
2025-30,2,13,31,34,0.0667
2025-30,2,13,34,34,0.6505
2025-30,2,13,35,34,0.1015
2025-30,2,13,37,34,0
2025-30,2,13,99,34,0
2025-30,2,9,11,35,0
2025-30,2,9,15,35,0.0012
2025-30,2,9,17,35,0
2025-30,2,9,21,35,0
2025-30,2,9,24,35,0
2025-30,2,9,26,35,0.0102
2025-30,2,9,27,35,0
2025-30,2,9,31,35,0
2025-30,2,9,34,35,0
2025-30,2,9,35,35,0.5776
2025-30,2,9,37,35,0
2025-30,2,9,99,35,0
2025-30,2,10,11,35,0
2025-30,2,10,15,35,0.0003
2025-30,2,10,17,35,0
2025-30,2,10,21,35,0
2025-30,2,10,24,35,0
2025-30,2,10,26,35,0.0037
2025-30,2,10,27,35,0
2025-30,2,10,31,35,0
2025-30,2,10,34,35,0.0161
2025-30,2,10,35,35,0.7198
2025-30,2,10,37,35,0
2025-30,2,10,99,35,0
2025-30,2,11,11,35,0
2025-30,2,11,15,35,0.0001
2025-30,2,11,17,35,0
2025-30,2,11,21,35,0
2025-30,2,11,24,35,0
2025-30,2,11,26,35,0.0016
2025-30,2,11,27,35,0
2025-30,2,11,31,35,0.0404
2025-30,2,11,34,35,0.0372
2025-30,2,11,35,35,0.6504
2025-30,2,11,37,35,0
2025-30,2,11,99,35,0
2025-30,2,12,11,35,0
2025-30,2,12,15,35,0.0001
2025-30,2,12,17,35,0
2025-30,2,12,21,35,0
2025-30,2,12,24,35,0
2025-30,2,12,26,35,0.002
2025-30,2,12,27,35,0
2025-30,2,12,31,35,0.0211
2025-30,2,12,34,35,0.0311
2025-30,2,12,35,35,0.6594
2025-30,2,12,37,35,0
2025-30,2,12,99,35,0
2025-30,2,13,11,35,0
2025-30,2,13,15,35,0.0001
2025-30,2,13,17,35,0
2025-30,2,13,21,35,0
2025-30,2,13,24,35,0
2025-30,2,13,26,35,0.0017
2025-30,2,13,27,35,0
2025-30,2,13,31,35,0.0071
2025-30,2,13,34,35,0.0279
2025-30,2,13,35,35,0.7371
2025-30,2,13,37,35,0
2025-30,2,13,99,35,0
2025-30,2,9,11,37,0
2025-30,2,9,15,37,0
2025-30,2,9,17,37,0.0012
2025-30,2,9,21,37,0
2025-30,2,9,24,37,0
2025-30,2,9,26,37,0.0041
2025-30,2,9,27,37,0.0658
2025-30,2,9,31,37,0
2025-30,2,9,34,37,0
2025-30,2,9,35,37,0.0825
2025-30,2,9,37,37,0.8251
2025-30,2,9,99,37,0
2025-30,2,10,11,37,0
2025-30,2,10,15,37,0
2025-30,2,10,17,37,0.0003
2025-30,2,10,21,37,0
2025-30,2,10,24,37,0
2025-30,2,10,26,37,0
2025-30,2,10,27,37,0.0393
2025-30,2,10,31,37,0
2025-30,2,10,34,37,0
2025-30,2,10,35,37,0
2025-30,2,10,37,37,0.8997
2025-30,2,10,99,37,0
2025-30,2,11,11,37,0
2025-30,2,11,15,37,0
2025-30,2,11,17,37,0.0001
2025-30,2,11,21,37,0
2025-30,2,11,24,37,0
2025-30,2,11,26,37,0
2025-30,2,11,27,37,0.0354
2025-30,2,11,31,37,0
2025-30,2,11,34,37,0
2025-30,2,11,35,37,0
2025-30,2,11,37,37,0.9291
2025-30,2,11,99,37,0
2025-30,2,12,11,37,0
2025-30,2,12,15,37,0
2025-30,2,12,17,37,0.0001
2025-30,2,12,21,37,0
2025-30,2,12,24,37,0
2025-30,2,12,26,37,0
2025-30,2,12,27,37,0.0434
2025-30,2,12,31,37,0
2025-30,2,12,34,37,0
2025-30,2,12,35,37,0.0016
2025-30,2,12,37,37,0.9442
2025-30,2,12,99,37,0
2025-30,2,13,11,37,0
2025-30,2,13,15,37,0
2025-30,2,13,17,37,0.0001
2025-30,2,13,21,37,0
2025-30,2,13,24,37,0
2025-30,2,13,26,37,0
2025-30,2,13,27,37,0.0594
2025-30,2,13,31,37,0.0197
2025-30,2,13,34,37,0.0101
2025-30,2,13,35,37,0.0205
2025-30,2,13,37,37,0.947
2025-30,2,13,99,37,0
2025-30,2,9,11,99,0.0074
2025-30,2,9,15,99,0.0074
2025-30,2,9,17,99,0.0074
2025-30,2,9,21,99,0.0032
2025-30,2,9,24,99,0.0032
2025-30,2,9,26,99,0.0032
2025-30,2,9,27,99,0.0032
2025-30,2,9,31,99,0.0089
2025-30,2,9,34,99,0.0089
2025-30,2,9,35,99,0.0089
2025-30,2,9,37,99,0.0089
2025-30,2,9,99,99,1
2025-30,2,10,11,99,0.0112
2025-30,2,10,15,99,0.0112
2025-30,2,10,17,99,0.0112
2025-30,2,10,21,99,0.0052
2025-30,2,10,24,99,0.0052
2025-30,2,10,26,99,0.0052
2025-30,2,10,27,99,0.0052
2025-30,2,10,31,99,0.0125
2025-30,2,10,34,99,0.0125
2025-30,2,10,35,99,0.0125
2025-30,2,10,37,99,0.0125
2025-30,2,10,99,99,1
2025-30,2,11,11,99,0.0176
2025-30,2,11,15,99,0.0176
2025-30,2,11,17,99,0.0176
2025-30,2,11,21,99,0.0081
2025-30,2,11,24,99,0.0081
2025-30,2,11,26,99,0.0081
2025-30,2,11,27,99,0.0081
2025-30,2,11,31,99,0.0168
2025-30,2,11,34,99,0.0168
2025-30,2,11,35,99,0.0168
2025-30,2,11,37,99,0.0168
2025-30,2,11,99,99,1
2025-30,2,12,11,99,0.0268
2025-30,2,12,15,99,0.0268
2025-30,2,12,17,99,0.0268
2025-30,2,12,21,99,0.0117
2025-30,2,12,24,99,0.0117
2025-30,2,12,26,99,0.0117
2025-30,2,12,27,99,0.0117
2025-30,2,12,31,99,0.0233
2025-30,2,12,34,99,0.0233
2025-30,2,12,35,99,0.0233
2025-30,2,12,37,99,0.0233
2025-30,2,12,99,99,1
2025-30,2,13,11,99,0.0397
2025-30,2,13,15,99,0.0397
2025-30,2,13,17,99,0.0397
2025-30,2,13,21,99,0.0175
2025-30,2,13,24,99,0.0175
2025-30,2,13,26,99,0.0175
2025-30,2,13,27,99,0.0175
2025-30,2,13,31,99,0.0337
2025-30,2,13,34,99,0.0337
2025-30,2,13,35,99,0.0337
2025-30,2,13,37,99,0.0337
2025-30,2,13,99,99,1
2025-30,2,14,11,11,0.9159
2025-30,2,14,15,11,0
2025-30,2,14,17,11,0.13
2025-30,2,14,21,11,0
2025-30,2,14,24,11,0
2025-30,2,14,26,11,0
2025-30,2,14,27,11,0
2025-30,2,14,31,11,0
2025-30,2,14,34,11,0
2025-30,2,14,35,11,0
2025-30,2,14,37,11,0
2025-30,2,14,99,11,0
2025-30,2,15,11,11,0.9113
2025-30,2,15,15,11,0
2025-30,2,15,17,11,0.0178
2025-30,2,15,21,11,0
2025-30,2,15,24,11,0
2025-30,2,15,26,11,0
2025-30,2,15,27,11,0
2025-30,2,15,31,11,0
2025-30,2,15,34,11,0
2025-30,2,15,35,11,0
2025-30,2,15,37,11,0
2025-30,2,15,99,11,0
2025-30,2,16,11,11,0.8425
2025-30,2,16,15,11,0
2025-30,2,16,17,11,0
2025-30,2,16,21,11,0
2025-30,2,16,24,11,0
2025-30,2,16,26,11,0
2025-30,2,16,27,11,0
2025-30,2,16,31,11,0
2025-30,2,16,34,11,0
2025-30,2,16,35,11,0
2025-30,2,16,37,11,0
2025-30,2,16,99,11,0
2025-30,2,17,11,11,0.719
2025-30,2,17,15,11,0
2025-30,2,17,17,11,0
2025-30,2,17,21,11,0
2025-30,2,17,24,11,0
2025-30,2,17,26,11,0
2025-30,2,17,27,11,0
2025-30,2,17,31,11,0
2025-30,2,17,34,11,0
2025-30,2,17,35,11,0
2025-30,2,17,37,11,0
2025-30,2,17,99,11,0
2025-30,2,18,11,11,0.4119
2025-30,2,18,15,11,0
2025-30,2,18,17,11,0
2025-30,2,18,21,11,0
2025-30,2,18,24,11,0
2025-30,2,18,26,11,0
2025-30,2,18,27,11,0
2025-30,2,18,31,11,0
2025-30,2,18,34,11,0
2025-30,2,18,35,11,0
2025-30,2,18,37,11,0
2025-30,2,18,99,11,0
2025-30,2,14,11,15,0
2025-30,2,14,15,15,0.9289
2025-30,2,14,17,15,0.0189
2025-30,2,14,21,15,0
2025-30,2,14,24,15,0
2025-30,2,14,26,15,0
2025-30,2,14,27,15,0
2025-30,2,14,31,15,0
2025-30,2,14,34,15,0
2025-30,2,14,35,15,0
2025-30,2,14,37,15,0
2025-30,2,14,99,15,0
2025-30,2,15,11,15,0
2025-30,2,15,15,15,0.9113
2025-30,2,15,17,15,0.0099
2025-30,2,15,21,15,0
2025-30,2,15,24,15,0
2025-30,2,15,26,15,0
2025-30,2,15,27,15,0
2025-30,2,15,31,15,0
2025-30,2,15,34,15,0
2025-30,2,15,35,15,0
2025-30,2,15,37,15,0
2025-30,2,15,99,15,0
2025-30,2,16,11,15,0
2025-30,2,16,15,15,0.8455
2025-30,2,16,17,15,0.0055
2025-30,2,16,21,15,0
2025-30,2,16,24,15,0
2025-30,2,16,26,15,0
2025-30,2,16,27,15,0
2025-30,2,16,31,15,0
2025-30,2,16,34,15,0
2025-30,2,16,35,15,0
2025-30,2,16,37,15,0
2025-30,2,16,99,15,0
2025-30,2,17,11,15,0
2025-30,2,17,15,15,0.72
2025-30,2,17,17,15,0
2025-30,2,17,21,15,0
2025-30,2,17,24,15,0
2025-30,2,17,26,15,0
2025-30,2,17,27,15,0
2025-30,2,17,31,15,0
2025-30,2,17,34,15,0
2025-30,2,17,35,15,0
2025-30,2,17,37,15,0
2025-30,2,17,99,15,0
2025-30,2,18,11,15,0
2025-30,2,18,15,15,0.4079
2025-30,2,18,17,15,0
2025-30,2,18,21,15,0
2025-30,2,18,24,15,0
2025-30,2,18,26,15,0
2025-30,2,18,27,15,0
2025-30,2,18,31,15,0
2025-30,2,18,34,15,0
2025-30,2,18,35,15,0
2025-30,2,18,37,15,0
2025-30,2,18,99,15,0
2025-30,2,14,11,17,0.0129
2025-30,2,14,15,17,0
2025-30,2,14,17,17,0.78
2025-30,2,14,21,17,0
2025-30,2,14,24,17,0
2025-30,2,14,26,17,0
2025-30,2,14,27,17,0
2025-30,2,14,31,17,0
2025-30,2,14,34,17,0
2025-30,2,14,35,17,0
2025-30,2,14,37,17,0
2025-30,2,14,99,17,0
2025-30,2,15,11,17,0
2025-30,2,15,15,17,0
2025-30,2,15,17,17,0.8836
2025-30,2,15,21,17,0
2025-30,2,15,24,17,0
2025-30,2,15,26,17,0
2025-30,2,15,27,17,0
2025-30,2,15,31,17,0
2025-30,2,15,34,17,0
2025-30,2,15,35,17,0
2025-30,2,15,37,17,0
2025-30,2,15,99,17,0
2025-30,2,16,11,17,0.0029
2025-30,2,16,15,17,0
2025-30,2,16,17,17,0.8399
2025-30,2,16,21,17,0
2025-30,2,16,24,17,0
2025-30,2,16,26,17,0
2025-30,2,16,27,17,0
2025-30,2,16,31,17,0
2025-30,2,16,34,17,0
2025-30,2,16,35,17,0
2025-30,2,16,37,17,0
2025-30,2,16,99,17,0
2025-30,2,17,11,17,0.005
2025-30,2,17,15,17,0.0039
2025-30,2,17,17,17,0.724
2025-30,2,17,21,17,0
2025-30,2,17,24,17,0
2025-30,2,17,26,17,0
2025-30,2,17,27,17,0
2025-30,2,17,31,17,0
2025-30,2,17,34,17,0
2025-30,2,17,35,17,0
2025-30,2,17,37,17,0
2025-30,2,17,99,17,0
2025-30,2,18,11,17,0
2025-30,2,18,15,17,0.004
2025-30,2,18,17,17,0.4119
2025-30,2,18,21,17,0
2025-30,2,18,24,17,0
2025-30,2,18,26,17,0
2025-30,2,18,27,17,0
2025-30,2,18,31,17,0
2025-30,2,18,34,17,0
2025-30,2,18,35,17,0
2025-30,2,18,37,17,0
2025-30,2,18,99,17,0
2025-30,2,14,11,21,0
2025-30,2,14,15,21,0
2025-30,2,14,17,21,0
2025-30,2,14,21,21,0.879
2025-30,2,14,24,21,0
2025-30,2,14,26,21,0.0016
2025-30,2,14,27,21,0
2025-30,2,14,31,21,0
2025-30,2,14,34,21,0
2025-30,2,14,35,21,0
2025-30,2,14,37,21,0
2025-30,2,14,99,21,0
2025-30,2,15,11,21,0
2025-30,2,15,15,21,0
2025-30,2,15,17,21,0
2025-30,2,15,21,21,0.7988
2025-30,2,15,24,21,0
2025-30,2,15,26,21,0.0039
2025-30,2,15,27,21,0
2025-30,2,15,31,21,0
2025-30,2,15,34,21,0
2025-30,2,15,35,21,0
2025-30,2,15,37,21,0
2025-30,2,15,99,21,0
2025-30,2,16,11,21,0
2025-30,2,16,15,21,0
2025-30,2,16,17,21,0
2025-30,2,16,21,21,0.6685
2025-30,2,16,24,21,0
2025-30,2,16,26,21,0.0064
2025-30,2,16,27,21,0
2025-30,2,16,31,21,0
2025-30,2,16,34,21,0
2025-30,2,16,35,21,0
2025-30,2,16,37,21,0
2025-30,2,16,99,21,0
2025-30,2,17,11,21,0
2025-30,2,17,15,21,0
2025-30,2,17,17,21,0
2025-30,2,17,21,21,0.5024
2025-30,2,17,24,21,0
2025-30,2,17,26,21,0.0091
2025-30,2,17,27,21,0
2025-30,2,17,31,21,0
2025-30,2,17,34,21,0
2025-30,2,17,35,21,0
2025-30,2,17,37,21,0
2025-30,2,17,99,21,0
2025-30,2,18,11,21,0
2025-30,2,18,15,21,0
2025-30,2,18,17,21,0
2025-30,2,18,21,21,0.2373
2025-30,2,18,24,21,0
2025-30,2,18,26,21,0
2025-30,2,18,27,21,0
2025-30,2,18,31,21,0
2025-30,2,18,34,21,0
2025-30,2,18,35,21,0
2025-30,2,18,37,21,0
2025-30,2,18,99,21,0
2025-30,2,14,11,24,0
2025-30,2,14,15,24,0
2025-30,2,14,17,24,0
2025-30,2,14,21,24,0
2025-30,2,14,24,24,0.879
2025-30,2,14,26,24,0.0017
2025-30,2,14,27,24,0
2025-30,2,14,31,24,0
2025-30,2,14,34,24,0
2025-30,2,14,35,24,0
2025-30,2,14,37,24,0
2025-30,2,14,99,24,0
2025-30,2,15,11,24,0
2025-30,2,15,15,24,0
2025-30,2,15,17,24,0
2025-30,2,15,21,24,0
2025-30,2,15,24,24,0.7988
2025-30,2,15,26,24,0.0033
2025-30,2,15,27,24,0
2025-30,2,15,31,24,0
2025-30,2,15,34,24,0
2025-30,2,15,35,24,0
2025-30,2,15,37,24,0
2025-30,2,15,99,24,0
2025-30,2,16,11,24,0
2025-30,2,16,15,24,0
2025-30,2,16,17,24,0
2025-30,2,16,21,24,0
2025-30,2,16,24,24,0.6685
2025-30,2,16,26,24,0.0048
2025-30,2,16,27,24,0
2025-30,2,16,31,24,0
2025-30,2,16,34,24,0
2025-30,2,16,35,24,0
2025-30,2,16,37,24,0
2025-30,2,16,99,24,0
2025-30,2,17,11,24,0
2025-30,2,17,15,24,0
2025-30,2,17,17,24,0
2025-30,2,17,21,24,0
2025-30,2,17,24,24,0.5024
2025-30,2,17,26,24,0.0078
2025-30,2,17,27,24,0
2025-30,2,17,31,24,0
2025-30,2,17,34,24,0
2025-30,2,17,35,24,0
2025-30,2,17,37,24,0
2025-30,2,17,99,24,0
2025-30,2,18,11,24,0
2025-30,2,18,15,24,0
2025-30,2,18,17,24,0
2025-30,2,18,21,24,0
2025-30,2,18,24,24,0.2373
2025-30,2,18,26,24,0
2025-30,2,18,27,24,0
2025-30,2,18,31,24,0
2025-30,2,18,34,24,0
2025-30,2,18,35,24,0
2025-30,2,18,37,24,0
2025-30,2,18,99,24,0
2025-30,2,14,11,26,0.0132
2025-30,2,14,15,26,0.0142
2025-30,2,14,17,26,0.0124
2025-30,2,14,21,26,0
2025-30,2,14,24,26,0
2025-30,2,14,26,26,0.8633
2025-30,2,14,27,26,0.2198
2025-30,2,14,31,26,0.0144
2025-30,2,14,34,26,0.0144
2025-30,2,14,35,26,0.0144
2025-30,2,14,37,26,0.0144
2025-30,2,14,99,26,0
2025-30,2,15,11,26,0.0008
2025-30,2,15,15,26,0.0008
2025-30,2,15,17,26,0.0007
2025-30,2,15,21,26,0
2025-30,2,15,24,26,0
2025-30,2,15,26,26,0.775
2025-30,2,15,27,26,0.1498
2025-30,2,15,31,26,0.0101
2025-30,2,15,34,26,0.0101
2025-30,2,15,35,26,0.0101
2025-30,2,15,37,26,0.0101
2025-30,2,15,99,26,0
2025-30,2,16,11,26,0.0003
2025-30,2,16,15,26,0.0004
2025-30,2,16,17,26,0.0003
2025-30,2,16,21,26,0
2025-30,2,16,24,26,0
2025-30,2,16,26,26,0.6416
2025-30,2,16,27,26,0.0418
2025-30,2,16,31,26,0.0046
2025-30,2,16,34,26,0.0046
2025-30,2,16,35,26,0.0046
2025-30,2,16,37,26,0.0046
2025-30,2,16,99,26,0
2025-30,2,17,11,26,0
2025-30,2,17,15,26,0
2025-30,2,17,17,26,0
2025-30,2,17,21,26,0
2025-30,2,17,24,26,0
2025-30,2,17,26,26,0.459
2025-30,2,17,27,26,0.0314
2025-30,2,17,31,26,0.0001
2025-30,2,17,34,26,0.0001
2025-30,2,17,35,26,0.0001
2025-30,2,17,37,26,0.0001
2025-30,2,17,99,26,0
2025-30,2,18,11,26,0
2025-30,2,18,15,26,0
2025-30,2,18,17,26,0
2025-30,2,18,21,26,0
2025-30,2,18,24,26,0
2025-30,2,18,26,26,0.2347
2025-30,2,18,27,26,0.0148
2025-30,2,18,31,26,0
2025-30,2,18,34,26,0
2025-30,2,18,35,26,0
2025-30,2,18,37,26,0
2025-30,2,18,99,26,0
2025-30,2,14,11,27,0.001
2025-30,2,14,15,27,0
2025-30,2,14,17,27,0.0018
2025-30,2,14,21,27,0
2025-30,2,14,24,27,0
2025-30,2,14,26,27,0.0124
2025-30,2,14,27,27,0.6593
2025-30,2,14,31,27,0
2025-30,2,14,34,27,0
2025-30,2,14,35,27,0
2025-30,2,14,37,27,0
2025-30,2,14,99,27,0
2025-30,2,15,11,27,0.0001
2025-30,2,15,15,27,0
2025-30,2,15,17,27,0.0001
2025-30,2,15,21,27,0
2025-30,2,15,24,27,0
2025-30,2,15,26,27,0.0166
2025-30,2,15,27,27,0.649
2025-30,2,15,31,27,0
2025-30,2,15,34,27,0
2025-30,2,15,35,27,0
2025-30,2,15,37,27,0
2025-30,2,15,99,27,0
2025-30,2,16,11,27,0
2025-30,2,16,15,27,0
2025-30,2,16,17,27,0
2025-30,2,16,21,27,0
2025-30,2,16,24,27,0
2025-30,2,16,26,27,0.0157
2025-30,2,16,27,27,0.6267
2025-30,2,16,31,27,0
2025-30,2,16,34,27,0
2025-30,2,16,35,27,0
2025-30,2,16,37,27,0
2025-30,2,16,99,27,0
2025-30,2,17,11,27,0
2025-30,2,17,15,27,0
2025-30,2,17,17,27,0
2025-30,2,17,21,27,0
2025-30,2,17,24,27,0
2025-30,2,17,26,27,0.0264
2025-30,2,17,27,27,0.471
2025-30,2,17,31,27,0
2025-30,2,17,34,27,0
2025-30,2,17,35,27,0
2025-30,2,17,37,27,0
2025-30,2,17,99,27,0
2025-30,2,18,11,27,0
2025-30,2,18,15,27,0
2025-30,2,18,17,27,0
2025-30,2,18,21,27,0
2025-30,2,18,24,27,0
2025-30,2,18,26,27,0.0026
2025-30,2,18,27,27,0.2225
2025-30,2,18,31,27,0
2025-30,2,18,34,27,0
2025-30,2,18,35,27,0
2025-30,2,18,37,27,0
2025-30,2,18,99,27,0
2025-30,2,14,11,31,0.0001
2025-30,2,14,15,31,0
2025-30,2,14,17,31,0
2025-30,2,14,21,31,0.0943
2025-30,2,14,24,31,0
2025-30,2,14,26,31,0.0587
2025-30,2,14,27,31,0
2025-30,2,14,31,31,0.821
2025-30,2,14,34,31,0.2258
2025-30,2,14,35,31,0.093
2025-30,2,14,37,31,0
2025-30,2,14,99,31,0
2025-30,2,15,11,31,0.0001
2025-30,2,15,15,31,0
2025-30,2,15,17,31,0
2025-30,2,15,21,31,0.1568
2025-30,2,15,24,31,0
2025-30,2,15,26,31,0.1018
2025-30,2,15,27,31,0
2025-30,2,15,31,31,0.8238
2025-30,2,15,34,31,0.1198
2025-30,2,15,35,31,0.091
2025-30,2,15,37,31,0
2025-30,2,15,99,31,0
2025-30,2,16,11,31,0.0001
2025-30,2,16,15,31,0
2025-30,2,16,17,31,0
2025-30,2,16,21,31,0.2496
2025-30,2,16,24,31,0
2025-30,2,16,26,31,0.1349
2025-30,2,16,27,31,0
2025-30,2,16,31,31,0.8099
2025-30,2,16,34,31,0.0964
2025-30,2,16,35,31,0.0868
2025-30,2,16,37,31,0
2025-30,2,16,99,31,0
2025-30,2,17,11,31,0
2025-30,2,17,15,31,0
2025-30,2,17,17,31,0
2025-30,2,17,21,31,0.3387
2025-30,2,17,24,31,0
2025-30,2,17,26,31,0.2689
2025-30,2,17,27,31,0
2025-30,2,17,31,31,0.6301
2025-30,2,17,34,31,0
2025-30,2,17,35,31,0.0483
2025-30,2,17,37,31,0
2025-30,2,17,99,31,0
2025-30,2,18,11,31,0
2025-30,2,18,15,31,0
2025-30,2,18,17,31,0
2025-30,2,18,21,31,0.4067
2025-30,2,18,24,31,0
2025-30,2,18,26,31,0.3327
2025-30,2,18,27,31,0
2025-30,2,18,31,31,0.369
2025-30,2,18,34,31,0
2025-30,2,18,35,31,0.0309
2025-30,2,18,37,31,0
2025-30,2,18,99,31,0
2025-30,2,14,11,34,0
2025-30,2,14,15,34,0
2025-30,2,14,17,34,0
2025-30,2,14,21,34,0
2025-30,2,14,24,34,0.0943
2025-30,2,14,26,34,0.0282
2025-30,2,14,27,34,0
2025-30,2,14,31,34,0.0877
2025-30,2,14,34,34,0.6689
2025-30,2,14,35,34,0.2316
2025-30,2,14,37,34,0
2025-30,2,14,99,34,0
2025-30,2,15,11,34,0
2025-30,2,15,15,34,0
2025-30,2,15,17,34,0
2025-30,2,15,21,34,0
2025-30,2,15,24,34,0.1568
2025-30,2,15,26,34,0.0423
2025-30,2,15,27,34,0
2025-30,2,15,31,34,0.0525
2025-30,2,15,34,34,0.7258
2025-30,2,15,35,34,0.2387
2025-30,2,15,37,34,0
2025-30,2,15,99,34,0
2025-30,2,16,11,34,0
2025-30,2,16,15,34,0
2025-30,2,16,17,34,0
2025-30,2,16,21,34,0
2025-30,2,16,24,34,0.2496
2025-30,2,16,26,34,0.0716
2025-30,2,16,27,34,0
2025-30,2,16,31,34,0.0289
2025-30,2,16,34,34,0.7327
2025-30,2,16,35,34,0.0868
2025-30,2,16,37,34,0
2025-30,2,16,99,34,0
2025-30,2,17,11,34,0
2025-30,2,17,15,34,0
2025-30,2,17,17,34,0
2025-30,2,17,21,34,0
2025-30,2,17,24,34,0.3387
2025-30,2,17,26,34,0.0543
2025-30,2,17,27,34,0
2025-30,2,17,31,34,0.132
2025-30,2,17,34,34,0.7794
2025-30,2,17,35,34,0.0966
2025-30,2,17,37,34,0
2025-30,2,17,99,34,0
2025-30,2,18,11,34,0
2025-30,2,18,15,34,0
2025-30,2,18,17,34,0
2025-30,2,18,21,34,0
2025-30,2,18,24,34,0.4067
2025-30,2,18,26,34,0.0555
2025-30,2,18,27,34,0
2025-30,2,18,31,34,0.0982
2025-30,2,18,34,34,0.4731
2025-30,2,18,35,34,0.0618
2025-30,2,18,37,34,0
2025-30,2,18,99,34,0
2025-30,2,14,11,35,0
2025-30,2,14,15,35,0.0001
2025-30,2,14,17,35,0
2025-30,2,14,21,35,0
2025-30,2,14,24,35,0
2025-30,2,14,26,35,0.0043
2025-30,2,14,27,35,0
2025-30,2,14,31,35,0.0185
2025-30,2,14,34,35,0.0278
2025-30,2,14,35,35,0.5702
2025-30,2,14,37,35,0
2025-30,2,14,99,35,0
2025-30,2,15,11,35,0
2025-30,2,15,15,35,0.0001
2025-30,2,15,17,35,0
2025-30,2,15,21,35,0
2025-30,2,15,24,35,0
2025-30,2,15,26,35,0.0066
2025-30,2,15,27,35,0
2025-30,2,15,31,35,0.0157
2025-30,2,15,34,35,0.0355
2025-30,2,15,35,35,0.5162
2025-30,2,15,37,35,0
2025-30,2,15,99,35,0
2025-30,2,16,11,35,0
2025-30,2,16,15,35,0.0001
2025-30,2,16,17,35,0
2025-30,2,16,21,35,0
2025-30,2,16,24,35,0
2025-30,2,16,26,35,0.0086
2025-30,2,16,27,35,0
2025-30,2,16,31,35,0.0096
2025-30,2,16,34,35,0.0193
2025-30,2,16,35,35,0.6074
2025-30,2,16,37,35,0
2025-30,2,16,99,35,0
2025-30,2,17,11,35,0
2025-30,2,17,15,35,0
2025-30,2,17,17,35,0
2025-30,2,17,21,35,0
2025-30,2,17,24,35,0
2025-30,2,17,26,35,0.0154
2025-30,2,17,27,35,0
2025-30,2,17,31,35,0.0101
2025-30,2,17,34,35,0
2025-30,2,17,35,35,0.6346
2025-30,2,17,37,35,0
2025-30,2,17,99,35,0
2025-30,2,18,11,35,0
2025-30,2,18,15,35,0
2025-30,2,18,17,35,0
2025-30,2,18,21,35,0
2025-30,2,18,24,35,0
2025-30,2,18,26,35,0.0185
2025-30,2,18,27,35,0
2025-30,2,18,31,35,0
2025-30,2,18,34,35,0
2025-30,2,18,35,35,0.3804
